ID,Confirmed,Deaths,Recovered,FIPS,County,Province_State,Country_Region,Last_Update,Last_Update_Time,Lat,Long_,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
184117,1602,66,0,6081,San Mateo,California,US,18-05-2020,02:32,37.4228808,-122.3275546,1536,"San Mateo, California, US",,
184126,1474,11,0,6083,Santa Barbara,California,US,18-05-2020,02:32,34.65329488,-120.0188492,1463,"Santa Barbara, California, US",,
184127,2453,135,0,6085,Santa Clara,California,US,18-05-2020,02:32,37.23104908,-121.6970462,2318,"Santa Clara, California, US",,
184129,159,2,0,6087,Santa Cruz,California,US,18-05-2020,02:32,37.05580291,-122.0066524,157,"Santa Cruz, California, US",,
184179,34,4,0,6089,Shasta,California,US,18-05-2020,02:32,40.76391419,-122.0396884,30,"Shasta, California, US",,
184208,5,0,0,6093,Siskiyou,California,US,18-05-2020,02:32,41.59198861,-122.5407434,5,"Siskiyou, California, US",,
184221,410,16,0,6095,Solano,California,US,18-05-2020,02:32,38.26827353,-121.9357113,394,"Solano, California, US",,
184226,373,4,0,6097,Sonoma,California,US,18-05-2020,02:32,38.52746429,-122.8862506,369,"Sonoma, California, US",,
184266,571,24,0,6099,Stanislaus,California,US,18-05-2020,02:32,37.55862499,-120.9970722,547,"Stanislaus, California, US",,
184329,38,2,0,6101,Sutter,California,US,18-05-2020,02:32,39.03417539,-121.6945899,36,"Sutter, California, US",,
184357,2,1,0,6103,Tehama,California,US,18-05-2020,02:32,40.12570935,-122.2370171,1,"Tehama, California, US",,
184404,1,0,0,6105,Trinity,California,US,18-05-2020,02:32,40.6491767,-123.114713,1,"Trinity, California, US",,
184411,1430,67,0,6107,Tulare,California,US,18-05-2020,02:32,36.22026558,-118.8020203,1363,"Tulare, California, US",,
184414,2,0,0,6109,Tuolumne,California,US,18-05-2020,02:32,38.02644018,-119.9525093,2,"Tuolumne, California, US",,
184432,0,0,0,90006,Unassigned,California,US,18-05-2020,02:32,,,0,"Unassigned, California, US",,
184515,764,25,0,6111,Ventura,California,US,18-05-2020,02:32,34.44465746,-119.0910613,739,"Ventura, California, US",,
184741,184,22,0,6113,Yolo,California,US,18-05-2020,02:32,38.68278902,-121.9018288,162,"Yolo, California, US",,
184748,25,1,0,6115,Yuba,California,US,18-05-2020,02:32,39.26255932,-121.3535644,24,"Yuba, California, US",,
185105,2457,83,0,6001,Alameda,California,US,19-05-2020,02:32,37.64629437,-121.8929271,2374,"Alameda, California, US",,
185129,2,0,0,6003,Alpine,California,US,19-05-2020,02:32,38.59678594,-119.8223594,2,"Alpine, California, US",,
185130,10,0,0,6005,Amador,California,US,19-05-2020,02:32,38.44583082,-120.65696,10,"Amador, California, US",,
185388,24,0,0,6007,Butte,California,US,19-05-2020,02:32,39.66727762,-121.6005252,24,"Butte, California, US",,
185395,13,0,0,6009,Calaveras,California,US,19-05-2020,02:32,38.20537103,-120.552913,13,"Calaveras, California, US",,
185662,3,0,0,6011,Colusa,California,US,19-05-2020,02:32,39.17881957,-122.2331726,3,"Colusa, California, US",,
185670,1155,33,0,6013,Contra Costa,California,US,19-05-2020,02:32,37.91923498,-121.9289527,1122,"Contra Costa, California, US",,
185792,8,0,0,6015,Del Norte,California,US,19-05-2020,02:32,41.74228275,-123.8974063,8,"Del Norte, California, US",,
185880,67,0,0,6017,El Dorado,California,US,19-05-2020,02:32,38.77965956,-120.5233166,67,"El Dorado, California, US",,
186005,1192,16,0,6019,Fresno,California,US,19-05-2020,02:32,36.75733899,-119.6466953,1176,"Fresno, California, US",,
186061,9,0,0,6021,Glenn,California,US,19-05-2020,02:32,39.59875897,-122.3938452,9,"Glenn, California, US",,
186302,77,0,0,6023,Humboldt,California,US,19-05-2020,02:32,40.69923009,-123.876044,77,"Humboldt, California, US",,
186321,876,15,0,6025,Imperial,California,US,19-05-2020,02:32,33.0393082,-115.3669042,861,"Imperial, California, US",,
186326,19,1,0,6027,Inyo,California,US,19-05-2020,02:32,36.51112084,-117.4111978,18,"Inyo, California, US",,
186465,1537,25,0,6029,Kern,California,US,19-05-2020,02:32,35.34329425,-118.7277796,1512,"Kern, California, US",,
186477,399,2,0,6031,Kings,California,US,19-05-2020,02:32,36.07409056,-119.8159973,397,"Kings, California, US",,
186521,10,0,0,6033,Lake,California,US,19-05-2020,02:32,39.10124298,-122.7536244,10,"Lake, California, US",,
186666,38458,1840,0,6037,Los Angeles,California,US,19-05-2020,02:32,34.30828379,-118.2282411,36618,"Los Angeles, California, US",,
186701,71,2,0,6039,Madera,California,US,19-05-2020,02:32,37.21513971,-119.7665589,69,"Madera, California, US",,
186737,317,14,0,6041,Marin,California,US,19-05-2020,02:32,38.07122463,-122.7210631,303,"Marin, California, US",,
186756,15,1,0,6043,Mariposa,California,US,19-05-2020,02:32,37.57978556,-119.9073334,14,"Mariposa, California, US",,
186835,14,0,0,6045,Mendocino,California,US,19-05-2020,02:32,39.4381191,-123.3911313,14,"Mendocino, California, US",,
186839,216,6,0,6047,Merced,California,US,19-05-2020,02:32,37.18922369,-120.7209035,210,"Merced, California, US",,
186893,34,1,0,6051,Mono,California,US,19-05-2020,02:32,37.93899289,-118.8872409,33,"Mono, California, US",,
186914,341,8,0,6053,Monterey,California,US,19-05-2020,02:32,36.21862405,-121.2413397,333,"Monterey, California, US",,
186978,92,3,0,6055,Napa,California,US,19-05-2020,02:32,38.50735751,-122.332839,89,"Napa, California, US",,
186995,41,1,0,6057,Nevada,California,US,19-05-2020,02:32,39.30394768,-120.7627281,40,"Nevada, California, US",,
187075,4434,88,0,6059,Orange,California,US,19-05-2020,02:32,33.70147516,-117.7645998,4346,"Orange, California, US",,
187216,175,8,0,6061,Placer,California,US,19-05-2020,02:32,39.06167234,-120.7240569,167,"Placer, California, US",,
187222,4,0,0,6063,Plumas,California,US,19-05-2020,02:32,40.00355989,-120.8395236,4,"Plumas, California, US",,
187355,5952,261,0,6065,Riverside,California,US,19-05-2020,02:32,33.74314981,-115.9933578,5691,"Riverside, California, US",,
187400,1245,56,0,6067,Sacramento,California,US,19-05-2020,02:32,38.45106826,-121.3425374,1189,"Sacramento, California, US",,
187415,61,2,0,6069,San Benito,California,US,19-05-2020,02:32,36.60308176,-121.069975,59,"San Benito, California, US",,
187416,3593,155,0,6071,San Bernardino,California,US,19-05-2020,02:32,34.84060306,-116.1774685,3438,"San Bernardino, California, US",,
187417,5836,209,0,6073,San Diego,California,US,19-05-2020,02:32,33.03484597,-116.7365326,5627,"San Diego, California, US",,
187418,2131,36,0,6075,San Francisco,California,US,19-05-2020,02:32,37.75215114,-122.4385672,2095,"San Francisco, California, US",,
187420,699,32,0,6077,San Joaquin,California,US,19-05-2020,02:32,37.93433732,-121.2730061,667,"San Joaquin, California, US",,
187425,246,1,0,6079,San Luis Obispo,California,US,19-05-2020,02:32,35.38822029,-120.4039028,245,"San Luis Obispo, California, US",,
187426,1671,66,0,6081,San Mateo,California,US,19-05-2020,02:32,37.4228808,-122.3275546,1605,"San Mateo, California, US",,
187435,1474,11,0,6083,Santa Barbara,California,US,19-05-2020,02:32,34.65329488,-120.0188492,1463,"Santa Barbara, California, US",,
187436,2453,135,0,6085,Santa Clara,California,US,19-05-2020,02:32,37.23104908,-121.6970462,2318,"Santa Clara, California, US",,
187438,163,2,0,6087,Santa Cruz,California,US,19-05-2020,02:32,37.05580291,-122.0066524,161,"Santa Cruz, California, US",,
187488,34,4,0,6089,Shasta,California,US,19-05-2020,02:32,40.76391419,-122.0396884,30,"Shasta, California, US",,
187517,6,0,0,6093,Siskiyou,California,US,19-05-2020,02:32,41.59198861,-122.5407434,6,"Siskiyou, California, US",,
187530,410,16,0,6095,Solano,California,US,19-05-2020,02:32,38.26827353,-121.9357113,394,"Solano, California, US",,
187535,387,4,0,6097,Sonoma,California,US,19-05-2020,02:32,38.52746429,-122.8862506,383,"Sonoma, California, US",,
187575,571,24,0,6099,Stanislaus,California,US,19-05-2020,02:32,37.55862499,-120.9970722,547,"Stanislaus, California, US",,
187638,40,2,0,6101,Sutter,California,US,19-05-2020,02:32,39.03417539,-121.6945899,38,"Sutter, California, US",,
187666,2,1,0,6103,Tehama,California,US,19-05-2020,02:32,40.12570935,-122.2370171,1,"Tehama, California, US",,
187713,1,0,0,6105,Trinity,California,US,19-05-2020,02:32,40.6491767,-123.114713,1,"Trinity, California, US",,
187720,1436,67,0,6107,Tulare,California,US,19-05-2020,02:32,36.22026558,-118.8020203,1369,"Tulare, California, US",,
187723,2,0,0,6109,Tuolumne,California,US,19-05-2020,02:32,38.02644018,-119.9525093,2,"Tuolumne, California, US",,
187741,0,0,0,90006,Unassigned,California,US,19-05-2020,02:32,,,0,"Unassigned, California, US",,
187824,764,25,0,6111,Ventura,California,US,19-05-2020,02:32,34.44465746,-119.0910613,739,"Ventura, California, US",,
188049,184,22,0,6113,Yolo,California,US,19-05-2020,02:32,38.68278902,-121.9018288,162,"Yolo, California, US",,
188056,26,1,0,6115,Yuba,California,US,19-05-2020,02:32,39.26255932,-121.3535644,25,"Yuba, California, US",,
188413,2522,86,0,6001,Alameda,California,US,20-05-2020,02:32,37.64629437,-121.8929271,2436,"Alameda, California, US",,
188437,2,0,0,6003,Alpine,California,US,20-05-2020,02:32,38.59678594,-119.8223594,2,"Alpine, California, US",,
188438,10,0,0,6005,Amador,California,US,20-05-2020,02:32,38.44583082,-120.65696,10,"Amador, California, US",,
188698,26,0,0,6007,Butte,California,US,20-05-2020,02:32,39.66727762,-121.6005252,26,"Butte, California, US",,
188705,13,0,0,6009,Calaveras,California,US,20-05-2020,02:32,38.20537103,-120.552913,13,"Calaveras, California, US",,
188972,3,0,0,6011,Colusa,California,US,20-05-2020,02:32,39.17881957,-122.2331726,3,"Colusa, California, US",,
188980,1192,33,0,6013,Contra Costa,California,US,20-05-2020,02:32,37.91923498,-121.9289527,1159,"Contra Costa, California, US",,
189102,13,0,0,6015,Del Norte,California,US,20-05-2020,02:32,41.74228275,-123.8974063,13,"Del Norte, California, US",,
189190,67,0,0,6017,El Dorado,California,US,20-05-2020,02:32,38.77965956,-120.5233166,67,"El Dorado, California, US",,
189315,1287,17,0,6019,Fresno,California,US,20-05-2020,02:32,36.75733899,-119.6466953,1270,"Fresno, California, US",,
189371,12,0,0,6021,Glenn,California,US,20-05-2020,02:32,39.59875897,-122.3938452,12,"Glenn, California, US",,
189612,86,2,0,6023,Humboldt,California,US,20-05-2020,02:32,40.69923009,-123.876044,84,"Humboldt, California, US",,
189631,902,18,0,6025,Imperial,California,US,20-05-2020,02:32,33.0393082,-115.3669042,884,"Imperial, California, US",,
189636,19,1,0,6027,Inyo,California,US,20-05-2020,02:32,36.51112084,-117.4111978,18,"Inyo, California, US",,
189775,1571,25,0,6029,Kern,California,US,20-05-2020,02:32,35.34329425,-118.7277796,1546,"Kern, California, US",,
189787,416,2,0,6031,Kings,California,US,20-05-2020,02:32,36.07409056,-119.8159973,414,"Kings, California, US",,
189831,11,0,0,6033,Lake,California,US,20-05-2020,02:32,39.10124298,-122.7536244,11,"Lake, California, US",,
189976,39573,1913,0,6037,Los Angeles,California,US,20-05-2020,02:32,34.30828379,-118.2282411,37660,"Los Angeles, California, US",,
190011,81,2,0,6039,Madera,California,US,20-05-2020,02:32,37.21513971,-119.7665589,79,"Madera, California, US",,
190047,336,14,0,6041,Marin,California,US,20-05-2020,02:32,38.07122463,-122.7210631,322,"Marin, California, US",,
190066,15,1,0,6043,Mariposa,California,US,20-05-2020,02:32,37.57978556,-119.9073334,14,"Mariposa, California, US",,
190145,14,0,0,6045,Mendocino,California,US,20-05-2020,02:32,39.4381191,-123.3911313,14,"Mendocino, California, US",,
190149,222,6,0,6047,Merced,California,US,20-05-2020,02:32,37.18922369,-120.7209035,216,"Merced, California, US",,
190203,34,1,0,6051,Mono,California,US,20-05-2020,02:32,37.93899289,-118.8872409,33,"Mono, California, US",,
190224,349,8,0,6053,Monterey,California,US,20-05-2020,02:32,36.21862405,-121.2413397,341,"Monterey, California, US",,
190288,92,3,0,6055,Napa,California,US,20-05-2020,02:32,38.50735751,-122.332839,89,"Napa, California, US",,
190305,41,1,0,6057,Nevada,California,US,20-05-2020,02:32,39.30394768,-120.7627281,40,"Nevada, California, US",,
190385,4500,88,0,6059,Orange,California,US,20-05-2020,02:32,33.70147516,-117.7645998,4412,"Orange, California, US",,
190526,177,8,0,6061,Placer,California,US,20-05-2020,02:32,39.06167234,-120.7240569,169,"Placer, California, US",,
190532,4,0,0,6063,Plumas,California,US,20-05-2020,02:32,40.00355989,-120.8395236,4,"Plumas, California, US",,
190666,6053,270,0,6065,Riverside,California,US,20-05-2020,02:32,33.74314981,-115.9933578,5783,"Riverside, California, US",,
190711,1250,56,0,6067,Sacramento,California,US,20-05-2020,02:32,38.45106826,-121.3425374,1194,"Sacramento, California, US",,
190726,63,2,0,6069,San Benito,California,US,20-05-2020,02:32,36.60308176,-121.069975,61,"San Benito, California, US",,
190727,3707,157,0,6071,San Bernardino,California,US,20-05-2020,02:32,34.84060306,-116.1774685,3550,"San Bernardino, California, US",,
190728,6026,222,0,6073,San Diego,California,US,20-05-2020,02:32,33.03484597,-116.7365326,5804,"San Diego, California, US",,
190729,2179,36,0,6075,San Francisco,California,US,20-05-2020,02:32,37.75215114,-122.4385672,2143,"San Francisco, California, US",,
190731,709,33,0,6077,San Joaquin,California,US,20-05-2020,02:32,37.93433732,-121.2730061,676,"San Joaquin, California, US",,
190736,247,1,0,6079,San Luis Obispo,California,US,20-05-2020,02:32,35.38822029,-120.4039028,246,"San Luis Obispo, California, US",,
190737,1687,75,0,6081,San Mateo,California,US,20-05-2020,02:32,37.4228808,-122.3275546,1612,"San Mateo, California, US",,
190747,1517,11,0,6083,Santa Barbara,California,US,20-05-2020,02:32,34.65329488,-120.0188492,1506,"Santa Barbara, California, US",,
190748,2483,137,0,6085,Santa Clara,California,US,20-05-2020,02:32,37.23104908,-121.6970462,2346,"Santa Clara, California, US",,
190750,165,2,0,6087,Santa Cruz,California,US,20-05-2020,02:32,37.05580291,-122.0066524,163,"Santa Cruz, California, US",,
190800,34,4,0,6089,Shasta,California,US,20-05-2020,02:32,40.76391419,-122.0396884,30,"Shasta, California, US",,
190829,6,0,0,6093,Siskiyou,California,US,20-05-2020,02:32,41.59198861,-122.5407434,6,"Siskiyou, California, US",,
190842,430,16,0,6095,Solano,California,US,20-05-2020,02:32,38.26827353,-121.9357113,414,"Solano, California, US",,
190847,391,4,0,6097,Sonoma,California,US,20-05-2020,02:32,38.52746429,-122.8862506,387,"Sonoma, California, US",,
190887,593,26,0,6099,Stanislaus,California,US,20-05-2020,02:32,37.55862499,-120.9970722,567,"Stanislaus, California, US",,
190950,40,2,0,6101,Sutter,California,US,20-05-2020,02:32,39.03417539,-121.6945899,38,"Sutter, California, US",,
190978,2,1,0,6103,Tehama,California,US,20-05-2020,02:32,40.12570935,-122.2370171,1,"Tehama, California, US",,
191025,1,0,0,6105,Trinity,California,US,20-05-2020,02:32,40.6491767,-123.114713,1,"Trinity, California, US",,
191032,1539,71,0,6107,Tulare,California,US,20-05-2020,02:32,36.22026558,-118.8020203,1468,"Tulare, California, US",,
191035,2,0,0,6109,Tuolumne,California,US,20-05-2020,02:32,38.02644018,-119.9525093,2,"Tuolumne, California, US",,
191053,0,0,0,90006,Unassigned,California,US,20-05-2020,02:32,,,0,"Unassigned, California, US",,
191136,825,25,0,6111,Ventura,California,US,20-05-2020,02:32,34.44465746,-119.0910613,800,"Ventura, California, US",,
191362,185,22,0,6113,Yolo,California,US,20-05-2020,02:32,38.68278902,-121.9018288,163,"Yolo, California, US",,
191369,28,1,0,6115,Yuba,California,US,20-05-2020,02:32,39.26255932,-121.3535644,27,"Yuba, California, US",,
191727,2560,88,0,6001,Alameda,California,US,21-05-2020,02:32,37.64629437,-121.8929271,2472,"Alameda, California, US",,
191751,2,0,0,6003,Alpine,California,US,21-05-2020,02:32,38.59678594,-119.8223594,2,"Alpine, California, US",,
191752,10,0,0,6005,Amador,California,US,21-05-2020,02:32,38.44583082,-120.65696,10,"Amador, California, US",,
192012,30,0,0,6007,Butte,California,US,21-05-2020,02:32,39.66727762,-121.6005252,30,"Butte, California, US",,
192019,13,0,0,6009,Calaveras,California,US,21-05-2020,02:32,38.20537103,-120.552913,13,"Calaveras, California, US",,
192287,4,0,0,6011,Colusa,California,US,21-05-2020,02:32,39.17881957,-122.2331726,4,"Colusa, California, US",,
192295,1209,33,0,6013,Contra Costa,California,US,21-05-2020,02:32,37.91923498,-121.9289527,1176,"Contra Costa, California, US",,
192417,15,0,0,6015,Del Norte,California,US,21-05-2020,02:32,41.74228275,-123.8974063,15,"Del Norte, California, US",,
192505,67,0,0,6017,El Dorado,California,US,21-05-2020,02:32,38.77965956,-120.5233166,67,"El Dorado, California, US",,
192631,1338,20,0,6019,Fresno,California,US,21-05-2020,02:32,36.75733899,-119.6466953,1318,"Fresno, California, US",,
192687,12,0,0,6021,Glenn,California,US,21-05-2020,02:32,39.59875897,-122.3938452,12,"Glenn, California, US",,
192929,88,2,0,6023,Humboldt,California,US,21-05-2020,02:32,40.69923009,-123.876044,86,"Humboldt, California, US",,
192948,985,19,0,6025,Imperial,California,US,21-05-2020,02:32,33.0393082,-115.3669042,966,"Imperial, California, US",,
192953,19,1,0,6027,Inyo,California,US,21-05-2020,02:32,36.51112084,-117.4111978,18,"Inyo, California, US",,
193092,1605,25,0,6029,Kern,California,US,21-05-2020,02:32,35.34329425,-118.7277796,1580,"Kern, California, US",,
193105,416,2,0,6031,Kings,California,US,21-05-2020,02:32,36.07409056,-119.8159973,414,"Kings, California, US",,
193149,12,0,0,6033,Lake,California,US,21-05-2020,02:32,39.10124298,-122.7536244,12,"Lake, California, US",,
193295,40895,1973,0,6037,Los Angeles,California,US,21-05-2020,02:32,34.30828379,-118.2282411,38922,"Los Angeles, California, US",,
193330,82,2,0,6039,Madera,California,US,21-05-2020,02:32,37.21513971,-119.7665589,80,"Madera, California, US",,
193366,343,14,0,6041,Marin,California,US,21-05-2020,02:32,38.07122463,-122.7210631,329,"Marin, California, US",,
193385,15,1,0,6043,Mariposa,California,US,21-05-2020,02:32,37.57978556,-119.9073334,14,"Mariposa, California, US",,
193464,15,0,0,6045,Mendocino,California,US,21-05-2020,02:32,39.4381191,-123.3911313,15,"Mendocino, California, US",,
193468,226,6,0,6047,Merced,California,US,21-05-2020,02:32,37.18922369,-120.7209035,220,"Merced, California, US",,
193522,34,1,0,6051,Mono,California,US,21-05-2020,02:32,37.93899289,-118.8872409,33,"Mono, California, US",,
193543,349,8,0,6053,Monterey,California,US,21-05-2020,02:32,36.21862405,-121.2413397,341,"Monterey, California, US",,
193607,94,3,0,6055,Napa,California,US,21-05-2020,02:32,38.50735751,-122.332839,91,"Napa, California, US",,
193624,41,1,0,6057,Nevada,California,US,21-05-2020,02:32,39.30394768,-120.7627281,40,"Nevada, California, US",,
193705,4742,98,0,6059,Orange,California,US,21-05-2020,02:32,33.70147516,-117.7645998,4644,"Orange, California, US",,
193846,176,8,0,6061,Placer,California,US,21-05-2020,02:32,39.06167234,-120.7240569,168,"Placer, California, US",,
193852,4,0,0,6063,Plumas,California,US,21-05-2020,02:32,40.00355989,-120.8395236,4,"Plumas, California, US",,
193986,6184,270,0,6065,Riverside,California,US,21-05-2020,02:32,33.74314981,-115.9933578,5914,"Riverside, California, US",,
194031,1255,56,0,6067,Sacramento,California,US,21-05-2020,02:32,38.45106826,-121.3425374,1199,"Sacramento, California, US",,
194046,64,2,0,6069,San Benito,California,US,21-05-2020,02:32,36.60308176,-121.069975,62,"San Benito, California, US",,
194047,3795,158,0,6071,San Bernardino,California,US,21-05-2020,02:32,34.84060306,-116.1774685,3637,"San Bernardino, California, US",,
194048,6140,230,0,6073,San Diego,California,US,21-05-2020,02:32,33.03484597,-116.7365326,5910,"San Diego, California, US",,
194049,2185,37,0,6075,San Francisco,California,US,21-05-2020,02:32,37.75215114,-122.4385672,2148,"San Francisco, California, US",,
194051,716,33,0,6077,San Joaquin,California,US,21-05-2020,02:32,37.93433732,-121.2730061,683,"San Joaquin, California, US",,
194056,249,1,0,6079,San Luis Obispo,California,US,21-05-2020,02:32,35.38822029,-120.4039028,248,"San Luis Obispo, California, US",,
194057,1697,75,0,6081,San Mateo,California,US,21-05-2020,02:32,37.4228808,-122.3275546,1622,"San Mateo, California, US",,
194067,1520,11,0,6083,Santa Barbara,California,US,21-05-2020,02:32,34.65329488,-120.0188492,1509,"Santa Barbara, California, US",,
194068,2492,138,0,6085,Santa Clara,California,US,21-05-2020,02:32,37.23104908,-121.6970462,2354,"Santa Clara, California, US",,
194070,168,2,0,6087,Santa Cruz,California,US,21-05-2020,02:32,37.05580291,-122.0066524,166,"Santa Cruz, California, US",,
194120,34,4,0,6089,Shasta,California,US,21-05-2020,02:32,40.76391419,-122.0396884,30,"Shasta, California, US",,
194149,6,0,0,6093,Siskiyou,California,US,21-05-2020,02:32,41.59198861,-122.5407434,6,"Siskiyou, California, US",,
194162,435,18,0,6095,Solano,California,US,21-05-2020,02:32,38.26827353,-121.9357113,417,"Solano, California, US",,
194167,411,4,0,6097,Sonoma,California,US,21-05-2020,02:32,38.52746429,-122.8862506,407,"Sonoma, California, US",,
194207,598,26,0,6099,Stanislaus,California,US,21-05-2020,02:32,37.55862499,-120.9970722,572,"Stanislaus, California, US",,
194270,40,2,0,6101,Sutter,California,US,21-05-2020,02:32,39.03417539,-121.6945899,38,"Sutter, California, US",,
194298,2,1,0,6103,Tehama,California,US,21-05-2020,02:32,40.12570935,-122.2370171,1,"Tehama, California, US",,
194345,1,0,0,6105,Trinity,California,US,21-05-2020,02:32,40.6491767,-123.114713,1,"Trinity, California, US",,
194352,1552,73,0,6107,Tulare,California,US,21-05-2020,02:32,36.22026558,-118.8020203,1479,"Tulare, California, US",,
194355,2,0,0,6109,Tuolumne,California,US,21-05-2020,02:32,38.02644018,-119.9525093,2,"Tuolumne, California, US",,
194373,0,0,0,90006,Unassigned,California,US,21-05-2020,02:32,,,0,"Unassigned, California, US",,
194456,837,28,0,6111,Ventura,California,US,21-05-2020,02:32,34.44465746,-119.0910613,809,"Ventura, California, US",,
194682,185,22,0,6113,Yolo,California,US,21-05-2020,02:32,38.68278902,-121.9018288,163,"Yolo, California, US",,
194689,28,1,0,6115,Yuba,California,US,21-05-2020,02:32,39.26255932,-121.3535644,27,"Yuba, California, US",,
195121,2609,90,0,6001,Alameda,California,US,22-05-2020,02:36,37.64629437,-121.8929271,2519,"Alameda, California, US",,
195145,2,0,0,6003,Alpine,California,US,22-05-2020,02:36,38.59678594,-119.8223594,2,"Alpine, California, US",,
195146,10,0,0,6005,Amador,California,US,22-05-2020,02:36,38.44583082,-120.65696,10,"Amador, California, US",,
195406,31,0,0,6007,Butte,California,US,22-05-2020,02:36,39.66727762,-121.6005252,31,"Butte, California, US",,
195413,13,0,0,6009,Calaveras,California,US,22-05-2020,02:36,38.20537103,-120.552913,13,"Calaveras, California, US",,
195681,4,0,0,6011,Colusa,California,US,22-05-2020,02:36,39.17881957,-122.2331726,4,"Colusa, California, US",,
195689,1234,36,0,6013,Contra Costa,California,US,22-05-2020,02:36,37.91923498,-121.9289527,1198,"Contra Costa, California, US",,
195811,15,0,0,6015,Del Norte,California,US,22-05-2020,02:36,41.74228275,-123.8974063,15,"Del Norte, California, US",,
195899,67,0,0,6017,El Dorado,California,US,22-05-2020,02:36,38.77965956,-120.5233166,67,"El Dorado, California, US",,
196025,1338,20,0,6019,Fresno,California,US,22-05-2020,02:36,36.75733899,-119.6466953,1318,"Fresno, California, US",,
196081,12,0,0,6021,Glenn,California,US,22-05-2020,02:36,39.59875897,-122.3938452,12,"Glenn, California, US",,
196323,88,2,0,6023,Humboldt,California,US,22-05-2020,02:36,40.69923009,-123.876044,86,"Humboldt, California, US",,
196342,1076,21,0,6025,Imperial,California,US,22-05-2020,02:36,33.0393082,-115.3669042,1055,"Imperial, California, US",,
196347,19,1,0,6027,Inyo,California,US,22-05-2020,02:36,36.51112084,-117.4111978,18,"Inyo, California, US",,
196486,1644,25,0,6029,Kern,California,US,22-05-2020,02:36,35.34329425,-118.7277796,1619,"Kern, California, US",,
196499,457,2,0,6031,Kings,California,US,22-05-2020,02:36,36.07409056,-119.8159973,455,"Kings, California, US",,
196543,12,0,0,6033,Lake,California,US,22-05-2020,02:36,39.10124298,-122.7536244,12,"Lake, California, US",,
196690,42037,2016,0,6037,Los Angeles,California,US,22-05-2020,02:36,34.30828379,-118.2282411,40021,"Los Angeles, California, US",,
196725,82,2,0,6039,Madera,California,US,22-05-2020,02:36,37.21513971,-119.7665589,80,"Madera, California, US",,
196761,343,14,0,6041,Marin,California,US,22-05-2020,02:36,38.07122463,-122.7210631,329,"Marin, California, US",,
196780,15,1,0,6043,Mariposa,California,US,22-05-2020,02:36,37.57978556,-119.9073334,14,"Mariposa, California, US",,
196859,15,0,0,6045,Mendocino,California,US,22-05-2020,02:36,39.4381191,-123.3911313,15,"Mendocino, California, US",,
196863,234,6,0,6047,Merced,California,US,22-05-2020,02:36,37.18922369,-120.7209035,228,"Merced, California, US",,
196917,34,1,0,6051,Mono,California,US,22-05-2020,02:36,37.93899289,-118.8872409,33,"Mono, California, US",,
196938,355,8,0,6053,Monterey,California,US,22-05-2020,02:36,36.21862405,-121.2413397,347,"Monterey, California, US",,
197002,95,3,0,6055,Napa,California,US,22-05-2020,02:36,38.50735751,-122.332839,92,"Napa, California, US",,
197019,41,1,0,6057,Nevada,California,US,22-05-2020,02:36,39.30394768,-120.7627281,40,"Nevada, California, US",,
197100,4841,112,0,6059,Orange,California,US,22-05-2020,02:36,33.70147516,-117.7645998,4729,"Orange, California, US",,
197241,176,8,0,6061,Placer,California,US,22-05-2020,02:36,39.06167234,-120.7240569,168,"Placer, California, US",,
197247,4,0,0,6063,Plumas,California,US,22-05-2020,02:36,40.00355989,-120.8395236,4,"Plumas, California, US",,
197381,6343,284,0,6065,Riverside,California,US,22-05-2020,02:36,33.74314981,-115.9933578,6059,"Riverside, California, US",,
197426,1266,56,0,6067,Sacramento,California,US,22-05-2020,02:36,38.45106826,-121.3425374,1210,"Sacramento, California, US",,
197441,64,2,0,6069,San Benito,California,US,22-05-2020,02:36,36.60308176,-121.069975,62,"San Benito, California, US",,
197442,3984,164,0,6071,San Bernardino,California,US,22-05-2020,02:36,34.84060306,-116.1774685,3820,"San Bernardino, California, US",,
197443,6140,230,0,6073,San Diego,California,US,22-05-2020,02:36,33.03484597,-116.7365326,5910,"San Diego, California, US",,
197444,2198,37,0,6075,San Francisco,California,US,22-05-2020,02:36,37.75215114,-122.4385672,2161,"San Francisco, California, US",,
197446,733,33,0,6077,San Joaquin,California,US,22-05-2020,02:36,37.93433732,-121.2730061,700,"San Joaquin, California, US",,
197451,251,1,0,6079,San Luis Obispo,California,US,22-05-2020,02:36,35.38822029,-120.4039028,250,"San Luis Obispo, California, US",,
197452,1738,75,0,6081,San Mateo,California,US,22-05-2020,02:36,37.4228808,-122.3275546,1663,"San Mateo, California, US",,
197462,1520,11,0,6083,Santa Barbara,California,US,22-05-2020,02:36,34.65329488,-120.0188492,1509,"Santa Barbara, California, US",,
197463,2492,138,0,6085,Santa Clara,California,US,22-05-2020,02:36,37.23104908,-121.6970462,2354,"Santa Clara, California, US",,
197465,174,2,0,6087,Santa Cruz,California,US,22-05-2020,02:36,37.05580291,-122.0066524,172,"Santa Cruz, California, US",,
197515,34,4,0,6089,Shasta,California,US,22-05-2020,02:36,40.76391419,-122.0396884,30,"Shasta, California, US",,
197544,6,0,0,6093,Siskiyou,California,US,22-05-2020,02:36,41.59198861,-122.5407434,6,"Siskiyou, California, US",,
197557,435,18,0,6095,Solano,California,US,22-05-2020,02:36,38.26827353,-121.9357113,417,"Solano, California, US",,
