ID,Address,Zip_Code,Beds,Baths,Area,Date,Action,Amount_dollar,Rate_dollar_,Source
1853,20729-Celeste-Cir_Cupertino_CA_95014_M19703-03623,95014,1,1,871,10-05-2020,Price Changed,743000,853,MLSListings
1854,20729-Celeste-Cir_Cupertino_CA_95014_M19703-03623,95014,1,1,871,09-05-2020,Price Changed,748000,858,MLSListings
1855,20729-Celeste-Cir_Cupertino_CA_95014_M19703-03623,95014,1,1,871,09-05-2020,Price Changed,748000,858,MLSListings
1856,20729-Celeste-Cir_Cupertino_CA_95014_M19703-03623,95014,1,1,871,07-01-2020,Price Changed,818000,939,MLSListings
1857,20729-Celeste-Cir_Cupertino_CA_95014_M19703-03623,95014,1,1,871,07-01-2020,Price Changed,818000,939,MLSListings
1858,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,15-08-2020,Listed,1030000,859,MLSListings
1859,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,15-08-2020,Listed,1030000,859,MLSListings
1860,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,10-12-2016,Sold,820000,683,Public Record
1861,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,10-12-2016,Sold,820000,683,Public Record
1862,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,12-08-2016,Sold,820000,683,MLSListings
1863,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,12-08-2016,Sold,820000,683,MLSListings
1864,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,24-06-2016,Listed,838000,698,MLSListings
1865,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,24-06-2016,Listed,838000,698,MLSListings
1866,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,05-12-2012,Price Changed,499999,417,MLSListings
1867,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,05-12-2012,Price Changed,499999,417,MLSListings
1868,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,23-03-2012,Price Changed,530000,442,MLSListings
1869,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,23-03-2012,Price Changed,530000,442,MLSListings
1870,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,17-03-2012,Listed,559000,466,MLSListings
1871,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,17-03-2012,Listed,559000,466,MLSListings
1872,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,07-03-2012,Sold,507000,422,MLSListings
1873,20748-Celeste-Cir_Cupertino_CA_95014_M19352-36371,95014,2,2,1199,07-03-2012,Sold,507000,422,MLSListings
1874,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,09-10-2020,Listed,1098000,910,MLSListings
1875,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,09-10-2020,Listed,1098000,910,MLSListings
1876,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,11-07-1989,Sold,235500,195,Public Record
1877,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,11-07-1989,Sold,235500,195,Public Record
1878,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,08-12-1986,Sold,147000,121,Public Record
1879,20749-Celeste-Cir_Cupertino_CA_95014_M19320-68766,95014,2,2,1206,08-12-1986,Sold,147000,121,Public Record
1880,2090-Del-Monte-Ave_Santa-Clara_CA_95051_M11733-45549,95051,3,2,1474,23-09-2020,Listed,1198000,812,MLSListings
1881,2090-Del-Monte-Ave_Santa-Clara_CA_95051_M11733-45549,95051,3,2,1474,23-09-2020,Listed,1198000,812,MLSListings
1882,2090-Del-Monte-Ave_Santa-Clara_CA_95051_M11733-45549,95051,3,2,1474,16-05-1975,Sold,42000,28,Public Record
1883,2090-Del-Monte-Ave_Santa-Clara_CA_95051_M11733-45549,95051,3,2,1474,16-05-1975,Sold,42000,28,Public Record
1884,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,18-09-2020,Listed,1099000,1115,MLSListings
1885,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,18-09-2020,Listed,1099000,1115,MLSListings
1886,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,14-08-2017,Sold,820000,832,MLSListings
1887,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,14-08-2017,Sold,820000,832,MLSListings
1888,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,28-06-2017,Listed,820000,832,MLSListings
1889,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,28-06-2017,Listed,820000,832,MLSListings
1890,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,17-12-1999,Sold,260000,263,Public Record
1891,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,17-12-1999,Sold,260000,263,Public Record
1892,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,05-10-1979,Sold,50000,50,Public Record
1893,2090-Main-St_Santa-Clara_CA_95050_M12913-66789,95050,2,2,985,05-10-1979,Sold,50000,50,Public Record
1894,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,09-11-2020,Price Changed,795000,537,MLSListings
1895,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,09-11-2020,Price Changed,795000,537,MLSListings
1896,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,23-08-2020,Price Changed,895000,604,MLSListings
1897,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,23-08-2020,Price Changed,895000,604,MLSListings
1898,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,16-08-2020,Price Changed,980000,662,MLSListings
1899,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,16-08-2020,Price Changed,980000,662,MLSListings
1900,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,08-06-2020,Relisted,1040000,702,MLSListings
1901,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,08-06-2020,Relisted,1040000,702,MLSListings
1902,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,27-08-2004,Sold,485000,327,Public Record
1903,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,27-08-2004,Sold,485000,327,Public Record
1904,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,04-10-2003,Sold,500000,337,Public Record
1905,2095-Scott-Blvd-Apt-3_Santa-Clara_CA_95050_M14821-71776,95050,3,2.5,1480,04-10-2003,Sold,500000,337,Public Record
1906,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,30-09-2020,Listed,3375000,997,MLSListings
1907,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,30-09-2020,Listed,3375000,997,MLSListings
1908,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,19-02-2020,Listed,3488000,1031,MLSListings
1909,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,19-02-2020,Listed,3488000,1031,MLSListings
1910,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,03-06-2012,Listed,945000,397,MLSListings
1911,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,03-06-2012,Listed,945000,397,MLSListings
1912,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,27-07-2004,Sold,875000,258,Public Record
1913,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,27-07-2004,Sold,875000,258,Public Record
1914,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,24-07-2002,Sold,825000,243,Public Record
1915,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,24-07-2002,Sold,825000,243,Public Record
1916,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,14-06-1974,Sold,33500,9,Public Record
1917,20972-Greenleaf-Dr_Cupertino_CA_95014_M19871-10563,95014,5,4,3383,14-06-1974,Sold,33500,9,Public Record
1918,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,10-08-2020,Listed,1088000,631,MLSListings
1919,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,10-08-2020,Listed,1088000,631,MLSListings
1920,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,18-09-2019,Sold,999000,580,MLSListings
1921,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,18-09-2019,Sold,999000,580,MLSListings
1922,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,08-08-2012,Listed,445000,258,MLSListings
1923,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,08-08-2012,Listed,445000,258,MLSListings
1924,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,12-06-2012,Sold,450000,261,Public Record
1925,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,12-06-2012,Sold,450000,261,Public Record
1926,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,18-02-2004,Sold,565000,328,Public Record
1927,20-Larisa-Oaks-Pl_San-Jose_CA_95138_M29212-65298,95138,4,2.5,1722,18-02-2004,Sold,565000,328,Public Record
1928,21072-Red-Fir-Ct_Cupertino_CA_95014_M23434-84771,95014,2,1.5,1003,14-10-2020,Listed,949000,946,MLSListings
1929,21072-Red-Fir-Ct_Cupertino_CA_95014_M23434-84771,95014,2,1.5,1003,14-10-2020,Listed,949000,946,MLSListings
1930,2108-Mendocino-Ln_San-Jose_CA_95124_M15633-81481,95124,3,2.5,1535,10-07-2020,Listed,1088000,708,MLSListings
1931,2108-Mendocino-Ln_San-Jose_CA_95124_M15633-81481,95124,3,2.5,1535,10-07-2020,Listed,1088000,708,MLSListings
1932,2108-Mendocino-Ln_San-Jose_CA_95124_M15633-81481,95124,3,2.5,1535,30-04-2008,Sold,649000,422,Public Record
1933,2108-Mendocino-Ln_San-Jose_CA_95124_M15633-81481,95124,3,2.5,1535,30-04-2008,Sold,649000,422,Public Record
1934,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,25-09-2020,Price Changed,1098000,1094,MLSListings
1935,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,25-09-2020,Price Changed,1098000,1094,MLSListings
1936,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,23-08-2020,Price Changed,1148888,1145,MLSListings
1937,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,23-08-2020,Price Changed,1148888,1145,MLSListings
1938,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,19-06-2020,Listed,1198888,1195,MLSListings
1939,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,19-06-2020,Listed,1198888,1195,MLSListings
1940,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,16-01-2002,Sold,323000,322,Public Record
1941,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,16-01-2002,Sold,323000,322,Public Record
1942,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,05-04-1995,Sold,158500,158,Public Record
1943,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,05-04-1995,Sold,158500,158,Public Record
1944,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,26-10-1987,Sold,127000,126,Public Record
1945,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,26-10-1987,Sold,127000,126,Public Record
1946,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,25-10-1983,Sold,55500,55,Public Record
1947,21098-White-Fir-Ct_Cupertino_CA_95014_M23031-25755,95014,3,2,1003,25-10-1983,Sold,55500,55,Public Record
1948,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,10-08-2020,Listed,950000,616,MLSListings
1949,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,10-08-2020,Listed,950000,616,MLSListings
1950,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,26-10-1989,Sold,225000,145,Public Record
1951,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,26-10-1989,Sold,225000,145,Public Record
1952,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,31-03-1978,Sold,82900,53,Public Record
1953,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,95111,3,2,1542,31-03-1978,Sold,82900,53,Public Record
1954,2110-Rancho-McCormick-Blvd_Santa-Clara_CA_95050_M13363-84047,95050,3,2.5,1636,15-09-2020,Listed,1195000,730,MLSListings
1955,2110-Rancho-McCormick-Blvd_Santa-Clara_CA_95050_M13363-84047,95050,3,2.5,1636,15-09-2020,Listed,1195000,730,MLSListings
1956,2110-Rancho-McCormick-Blvd_Santa-Clara_CA_95050_M13363-84047,95050,3,2.5,1636,13-01-2015,Sold,665000,406,Public Record
1957,2110-Rancho-McCormick-Blvd_Santa-Clara_CA_95050_M13363-84047,95050,3,2.5,1636,13-01-2015,Sold,665000,406,Public Record
1958,2117-Monterey-Ave_Santa-Clara_CA_95051_M11944-38072,95051,3,2,1302,10-08-2020,Listed,1349000,1036,MLSListings
1959,2117-Monterey-Ave_Santa-Clara_CA_95051_M11944-38072,95051,3,2,1302,10-08-2020,Listed,1349000,1036,MLSListings
1960,2117-Monterey-Ave_Santa-Clara_CA_95051_M11944-38072,95051,3,2,1302,17-01-2002,Sold,480000,368,Public Record
1961,2117-Monterey-Ave_Santa-Clara_CA_95051_M11944-38072,95051,3,2,1302,17-01-2002,Sold,480000,368,Public Record
1962,2150-Almaden-Rd-Spc-244_San-Jose_CA_95125_M96523-87266,95125,3,2,1160,05-11-2020,Listed,289000,248,MLSListings
1963,2150-Almaden-Rd-Spc-244_San-Jose_CA_95125_M96523-87266,95125,3,2,1160,10-10-2020,Listed,289000,249,MLSListings
1964,2150-Almaden-Rd-Spc-244_San-Jose_CA_95125_M96523-87266,95125,3,2,1160,17-09-2020,Relisted,289000,248,MyStateMLS
1965,2150-Almaden-Rd-Spc-244_San-Jose_CA_95125_M96523-87266,95125,3,2,1160,02-03-2020,Listed,289000,248,MyStateMLS
1966,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,27-08-2020,Listed,3988000,869,MLSListings
1967,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,27-08-2020,Listed,3988000,869,MLSListings
1968,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,02-02-2001,Sold,2925000,637,Public Record
1969,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,02-02-2001,Sold,2925000,637,Public Record
1970,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,22-04-1999,Sold,1480000,322,Public Record
1971,21700-Rainbow-Ct_Cupertino_CA_95014_M25089-08289,95014,4,4.5,4850,22-04-1999,Sold,1480000,322,Public Record
1972,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,09-08-2020,Listed,5898000,2046,MLSListings
1973,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,09-08-2020,Listed,5898000,2046,MLSListings
1974,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,09-06-2020,Listed,5898000,,MLSListings
1975,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,09-06-2020,Listed,5898000,,MLSListings
1976,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,23-10-2019,Listed,6125000,,MLSListings
1977,21710-Regnart-Rd_Cupertino_CA_95014_M22615-74230,95014,4,2.5,2882,23-10-2019,Listed,6125000,,MLSListings
1978,21965-Hyannisport-Dr_Cupertino_CA_95014_M21955-01714,95014,4,3,2119,14-08-2020,Listed,2299888,1085,MLSListings
1979,21965-Hyannisport-Dr_Cupertino_CA_95014_M21955-01714,95014,4,3,2119,14-08-2020,Listed,2299888,1085,MLSListings
1980,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,25-07-2020,Listed,3555000,932,MLSListings
1981,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,25-07-2020,Listed,3555000,932,MLSListings
1982,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,10-04-2020,Price Changed,3700000,970,MLSListings
1983,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,10-04-2020,Price Changed,3700000,970,MLSListings
1984,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,17-07-1991,Sold,550000,144,Public Record
1985,21972-McClellan-Rd_Cupertino_CA_95014_M22536-36584,95014,4,3.5,3814,17-07-1991,Sold,550000,144,Public Record
1986,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,10-05-2020,Price Changed,675000,618,MLSListings
1987,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,10-05-2020,Price Changed,675000,618,MLSListings
1988,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,09-04-2020,Listed,728888,667,MLSListings
1989,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,09-04-2020,Listed,728888,667,MLSListings
1990,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,22-04-2005,Sold,439000,402,Public Record
1991,2200-Agnew-Rd-Apt-223_Santa-Clara_CA_95054_M22425-28184,95054,2,2,1092,22-04-2005,Sold,439000,402,Public Record
1992,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,10-09-2020,Listed,649999,552,MLSListings
1993,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,10-09-2020,Listed,649999,552,MLSListings
1994,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,10-05-2019,Price Changed for rent,2895,2,RentlinxUnits
1995,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,10-05-2019,Price Changed for rent,2895,2,RentlinxUnits
1996,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,22-08-2018,Price Changed for rent,2895,2,RentlinxUnits
1997,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,22-08-2018,Price Changed for rent,2895,2,RentlinxUnits
1998,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,18-08-2018,Price Changed for rent,2995,2,RentlinxUnits
1999,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,18-08-2018,Price Changed for rent,2995,2,RentlinxUnits
2000,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,09-05-2018,Price Changed for rent,2795,2,RentlinxUnits
2001,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,09-05-2018,Price Changed for rent,2795,2,RentlinxUnits
2002,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,29-04-2005,Sold,443500,376,Public Record
2003,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,29-04-2005,Sold,443500,376,Public Record
2004,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,21-04-2005,Sold,571500,485,Public Record
2005,2200-Agnew-Rd-Apt-312_Santa-Clara_CA_95054_M22279-57201,95054,2,2,1177,21-04-2005,Sold,571500,485,Public Record
2006,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,10-05-2020,Listed,739888,562,MLSListings
2007,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,10-05-2020,Listed,739888,562,MLSListings
2008,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,08-10-2011,Sold,324900,246,MLSListings
2009,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,08-10-2011,Sold,324900,246,MLSListings
2010,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,24-06-2011,Sold,325000,246,Public Record
2011,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,24-06-2011,Sold,325000,246,Public Record
2012,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,04-02-2011,Listed,324900,246,MLSListings
2013,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,04-02-2011,Listed,324900,246,MLSListings
2014,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,16-09-2010,Price Changed,299900,227,MLSListings
2015,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,16-09-2010,Price Changed,299900,227,MLSListings
2016,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,18-06-2010,Listed,325000,246,MLSListings
2017,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,18-06-2010,Listed,325000,246,MLSListings
2018,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,13-05-2008,Sold,490000,372,Public Record
2019,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,13-05-2008,Sold,490000,372,Public Record
2020,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,15-02-2005,Sold,491500,373,Public Record
2021,2200-Agnew-Rd-Apt-322_Santa-Clara_CA_95054_M22434-59833,95054,2,2,1316,15-02-2005,Sold,491500,373,Public Record
2022,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,08-12-2020,Listed,748000,635,MLSListings
2023,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,08-12-2020,Listed,748000,635,MLSListings
2024,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,29-08-2020,Price Changed,699000,593,MLSListings
2025,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,29-08-2020,Price Changed,699000,593,MLSListings
2026,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,10-05-2020,Price Changed,675000,573,MLSListings
2027,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,10-05-2020,Price Changed,675000,573,MLSListings
2028,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,04-12-2016,Price Changed for rent,2595,2,VFlyer
2029,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,04-12-2016,Price Changed for rent,2595,2,VFlyer
2030,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,04-06-2016,Price Changed for rent,2795,2,VFlyer
2031,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,04-06-2016,Price Changed for rent,2795,2,VFlyer
2032,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,20-05-2005,Sold,480000,407,Public Record
2033,2200-Agnew-Rd-Apt-323_Santa-Clara_CA_95054_M22446-52343,95054,2,2,1177,20-05-2005,Sold,480000,407,Public Record
2034,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,25-09-2020,Listed,4195000,977,MLSListings
2035,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,25-09-2020,Listed,4195000,977,MLSListings
2036,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,19-06-2020,Listed,4250000,819,MLSListings
2037,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,19-06-2020,Listed,4250000,819,MLSListings
2038,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,14-09-1994,Sold,800000,212,Public Record
2039,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,14-09-1994,Sold,800000,212,Public Record
2040,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,30-04-1991,Sold,780000,207,Public Record
2041,22050-Regnart-Rd_Cupertino_CA_95014_M15789-59438,95014,5,4,6092,30-04-1991,Sold,780000,207,Public Record
2042,220-Mountain-Springs-Dr_San-Jose_CA_95136_M92619-51210,95136,2,2,1320,10-09-2020,Listed,275000,208,MLSListings
2043,220-Mountain-Springs-Dr_San-Jose_CA_95136_M92619-51210,95136,2,2,1320,10-09-2020,Listed,275000,208,MetroList
2044,22284-Carta-Blanca-St_Cupertino_CA_95014_M18667-04303,95014,4,2,2068,17-09-2020,Listed,2588000,1251,MLSListings
2045,22284-Carta-Blanca-St_Cupertino_CA_95014_M18667-04303,95014,4,2,2068,17-09-2020,Listed,2588000,1251,MLSListings
2046,22284-Carta-Blanca-St_Cupertino_CA_95014_M18667-04303,95014,4,2,2068,12-09-2010,Sold,950000,459,Public Record
2047,22284-Carta-Blanca-St_Cupertino_CA_95014_M18667-04303,95014,4,2,2068,12-09-2010,Sold,950000,459,Public Record
2048,22381-McClellan-Rd_Cupertino_CA_95014_M22685-42961,95014,4,2.5,1807,08-07-2020,Listed,2888000,1598,MLSListings
2049,22381-McClellan-Rd_Cupertino_CA_95014_M22685-42961,95014,4,2.5,1807,08-07-2020,Listed,2888000,1598,MLSListings
